target name,ever observable,always observable,fraction of time observable
TIC302773669,True,True,1.0
TIC202504234,True,True,1.0
TIC219015370,True,True,1.0
TIC298073824,True,True,1.0
TIC219698776,True,True,1.0
TIC219751469,True,True,1.0
TIC219776325,True,True,1.0
TIC219850915,True,True,1.0
TIC293687315,True,True,1.0
TIC288735205,True,True,1.0
TIC288636342,True,True,1.0
TIC288631580,True,True,1.0
TIC287190564,True,True,1.0
TIC219852584,True,True,1.0
TIC219852882,True,True,1.0
TIC219854185,True,True,1.0
TIC285543785,True,True,1.0
TIC284475976,True,True,1.0
TIC229951289,True,True,1.0
TIC230017324,True,True,1.0
TIC230017325,True,True,1.0
TIC269238073,True,True,1.0
TIC252636888,True,True,1.0
TIC233211762,True,True,1.0
TIC252490659,True,True,1.0
TIC251384275,True,True,1.0
TIC233390838,True,True,1.0
TIC233541860,True,True,1.0
TIC233617847,True,True,1.0
TIC233681149,True,True,1.0
TIC233684822,True,True,1.0
TIC233735068,True,True,1.0
TIC233951353,True,True,1.0
TIC233953967,True,True,1.0
TIC235683377,True,True,1.0
TIC236714379,True,True,1.0
TIC236815160,True,True,1.0
TIC236887394,True,True,1.0
TIC237086564,True,True,1.0
TIC237104103,True,True,1.0
TIC237200747,True,True,1.0
TIC256414077,True,True,1.0
TIC256621916,True,True,1.0
TIC258514800,True,True,1.0
TIC259168516,True,True,1.0
TIC230086768,True,True,1.0
TIC230127302,True,True,1.0
TIC232540264,True,True,1.0
TIC232612416,True,True,1.0
TIC232679662,True,True,1.0
TIC267561446,True,True,1.0
TIC232971294,True,True,1.0
TIC259172391,True,True,1.0
TIC232976128,True,True,1.0
TIC258777134,True,True,1.0
TIC232982558,True,True,1.0
TIC233059608,True,True,1.0
TIC374400599,True,True,1.0
TIC233120979,True,True,1.0
TIC259129875,True,True,1.0
TIC259126549,True,True,1.0
TIC258829450,True,True,1.0
TIC258801269,True,True,1.0
TIC198457103,True,True,1.0
TIC199688472,True,True,1.0
TIC198384408,True,True,1.0
TIC258777137,True,True,1.0
TIC353782445,True,True,1.0
TIC284450803,True,True,1.0
TIC352764091,True,True,1.0
TIC352239069,True,True,1.0
TIC350132371,True,True,1.0
TIC287196418,True,True,1.0
TIC288185138,True,True,1.0
TIC289539327,True,True,1.0
TIC302518439,True,True,1.0
TIC345143460,True,True,1.0
TIC343628284,True,True,1.0
TIC343442463,True,True,1.0
TIC343019899,True,True,1.0
TIC339538183,True,True,1.0
TIC336740528,True,True,1.0
TIC335483600,True,True,1.0
TIC320525204,True,True,1.0
TIC341544930,True,True,1.0
TIC331034236,True,True,1.0
TIC267489265,True,True,1.0
TIC233087860,True,True,1.0
TIC359496368,True,True,1.0
TIC232967666,True,True,1.0
TIC372264750,True,True,1.0
TIC371673488,True,True,1.0
TIC147950620,True,True,1.0
TIC367102581,True,True,1.0
TIC367099243,True,True,1.0
TIC366074069,True,True,1.0
TIC365938305,True,True,1.0
TIC365733349,True,True,1.0
TIC148914726,True,True,1.0
TIC154089169,True,True,1.0
TIC364186197,True,True,1.0
TIC159510109,True,True,1.0
TIC160268701,True,True,1.0
TIC356867115,True,True,1.0
TIC198213332,True,True,1.0
TIC229510866,True,True,1.0
TIC230088370,True,True,1.0
TIC355867695,True,True,1.0
TIC232967440,True,True,1.0
TIC198356533,True,True,1.0
TIC349827430,True,True,1.0
TIC318746829,True,True,1.0
TIC153951307,True,True,1.0
TIC317507345,True,True,1.0
TIC138588540,True,True,1.0
TIC1400770435,True,True,1.0
TIC317397615,True,True,1.0
TIC316402246,True,True,1.0
TIC142394656,True,True,1.0
TIC314338017,True,True,1.0
TIC313761775,True,True,1.0
TIC153949511,True,True,1.0
TIC153976959,True,True,1.0
TIC319068154,True,True,1.0
TIC160487753,True,True,1.0
TIC165551882,True,True,1.0
TIC1717732429,True,True,1.0
TIC312259170,True,True,1.0
TIC1718201850,True,True,1.0
TIC1884091865,True,True,1.0
TIC198186769,True,True,1.0
TIC198212955,True,True,1.0
TIC198241702,True,True,1.0
TIC329864959,True,True,1.0
TIC237222864,True,True,1.0
TIC138168780,True,True,1.0
TIC103448870,True,True,1.0
TIC458478250,True,True,1.0
TIC459970307,True,True,1.0
TIC99869022,True,True,1.0
TIC329277372,True,True,1.0
TIC329145325,True,True,1.0
TIC328750515,True,True,1.0
TIC328167090,True,True,1.0
TIC102672709,True,True,1.0
TIC103633434,True,True,1.0
TIC322202434,True,True,1.0
TIC322054600,True,True,1.0
TIC321857016,True,True,1.0
TIC224297258,True,False,0.9946808510638298
TIC341815197,True,False,0.9893617021276596
TIC165763244,True,False,0.9893617021276596
TIC405559035,True,False,0.9893617021276596
TIC277014266,True,False,0.9893617021276596
TIC252616865,True,False,0.9893617021276596
TIC430528566,True,False,0.9893617021276596
TIC198385543,True,False,0.9840425531914894
TIC452803785,True,False,0.9840425531914894
TIC326114850,True,False,0.9787234042553191
TIC154383539,True,False,0.973404255319149
TIC207468071,True,False,0.973404255319149
TIC293954617,True,False,0.973404255319149
TIC26880783,True,False,0.9680851063829787
TIC26547036,True,False,0.9680851063829787
TIC277447970,True,False,0.9680851063829787
TIC294179385,True,False,0.9680851063829787
TIC294179389,True,False,0.9680851063829787
TIC165527918,True,False,0.9627659574468085
TIC197650870,True,False,0.9574468085106383
TIC445144327,True,False,0.9574468085106383
TIC267574918,True,False,0.9574468085106383
TIC428065977,True,False,0.9521276595744681
TIC8400842,True,False,0.9521276595744681
TIC403256331,True,False,0.9468085106382979
TIC356311210,True,False,0.9468085106382979
TIC431156009,True,False,0.9468085106382979
TIC81212286,True,False,0.925531914893617
TIC14336130,True,False,0.925531914893617
TIC396356111,True,False,0.925531914893617
TIC298647682,True,False,0.9202127659574468
TIC321041369,True,False,0.9042553191489362
TIC365683032,True,False,0.9042553191489362
TIC405904232,True,False,0.898936170212766
TIC321669174,True,False,0.898936170212766
TIC321668398,True,False,0.8936170212765957
TIC137906197,True,False,0.8936170212765957
TIC160039081,True,False,0.8936170212765957
TIC294176967,True,False,0.8936170212765957
TIC293617835,True,False,0.8936170212765957
TIC365389353,True,False,0.8882978723404256
TIC431585347,True,False,0.8882978723404256
TIC188768068,True,False,0.8776595744680851
TIC354600221,True,False,0.8723404255319149
TIC431514478,True,False,0.8563829787234043
TIC294471966,True,False,0.8563829787234043
TIC332154944,True,False,0.8563829787234043
TIC286923464,True,False,0.851063829787234
TIC387664868,True,False,0.8404255319148937
TIC387664866,True,False,0.8404255319148937
TIC66783360,True,False,0.8404255319148937
TIC416987878,True,False,0.8351063829787234
TIC357972447,True,False,0.8351063829787234
TIC249812036,True,False,0.8138297872340425
TIC416624606,True,False,0.8138297872340425
TIC159873822,True,False,0.8138297872340425
TIC327579226,True,False,0.8085106382978723
TIC348673213,True,False,0.8031914893617021
TIC137881699,True,False,0.7872340425531915
TIC348135793,True,False,0.7872340425531915
TIC53427308,True,False,0.7819148936170213
TIC48018596,True,False,0.7819148936170213
TIC67309890,True,False,0.776595744680851
TIC405717754,True,False,0.7659574468085106
TIC162689341,True,False,0.7606382978723404
TIC66445643,True,False,0.7553191489361702
TIC177244357,True,False,0.7553191489361702
TIC283829553,True,False,0.7553191489361702
TIC299158887,True,False,0.7446808510638298
TIC395171208,True,False,0.7446808510638298
TIC245462406,True,False,0.7393617021276596
TIC358631536,True,False,0.7340425531914894
TIC174302697,True,False,0.7340425531914894
TIC399860444,True,False,0.7287234042553191
TIC445137888,True,False,0.7287234042553191
TIC417676622,True,False,0.723404255319149
TIC312862941,True,False,0.7074468085106383
TIC316254876,True,False,0.7021276595744681
TIC312469860,True,False,0.7021276595744681
TIC330468175,True,False,0.6968085106382979
TIC9837861,True,False,0.6914893617021277
TIC28230919,True,False,0.6861702127659575
TIC370759867,True,False,0.6861702127659575
TIC403308915,True,False,0.6808510638297872
TIC424865156,True,False,0.675531914893617
TIC470987100,True,False,0.6702127659574468
TIC48188920,True,False,0.6648936170212766
TIC232568235,True,False,0.6595744680851063
TIC241225337,True,False,0.648936170212766
TIC71854745,True,False,0.6436170212765957
TIC158561566,True,False,0.6382978723404256
TIC287225295,True,False,0.6382978723404256
TIC267694283,True,False,0.6382978723404256
TIC159781361,True,False,0.6329787234042553
TIC347013211,True,False,0.6276595744680851
TIC417948359,True,False,0.6276595744680851
TIC312678993,True,False,0.6223404255319149
TIC320506985,True,False,0.6223404255319149
TIC270515566,True,False,0.601063829787234
TIC286916251,True,False,0.5957446808510638
TIC457138169,True,False,0.5957446808510638
TIC470315428,True,False,0.5904255319148937
TIC115446313,True,False,0.5851063829787234
TIC116483734,True,False,0.5797872340425532
TIC252479260,True,False,0.574468085106383
TIC461662295,True,False,0.574468085106383
TIC250724252,True,False,0.5638297872340425
TIC219824469,True,False,0.5585106382978723
TIC259151170,True,False,0.5585106382978723
TIC266500992,True,False,0.5531914893617021
TIC311035838,True,False,0.5478723404255319
TIC249862365,True,False,0.5425531914893617
TIC116483514,True,False,0.5425531914893617
TIC356473034,True,False,0.526595744680851
TIC241076290,True,False,0.5212765957446809
TIC285674856,True,False,0.5212765957446809
TIC285666479,True,False,0.5159574468085106
TIC168699373,True,False,0.5159574468085106
TIC354469661,True,False,0.48936170212765956
TIC453387619,True,False,0.48404255319148937
TIC104208182,True,False,0.46808510638297873
TIC285677945,True,False,0.44680851063829785
TIC311121985,True,False,0.44148936170212766
TIC202375913,True,False,0.425531914893617
TIC318022259,True,False,0.42021276595744683
TIC240681314,True,False,0.42021276595744683
TIC307111282,True,False,0.4095744680851064
TIC117322779,True,False,0.39893617021276595
TIC470381900,True,False,0.3776595744680851
TIC241065596,True,False,0.3404255319148936
TIC240968774,True,False,0.32978723404255317
TIC241040309,True,False,0.3191489361702128
TIC249945230,True,False,0.31382978723404253
TIC354400186,True,False,0.30319148936170215
TIC306955329,True,False,0.2925531914893617
