target name,ever observable,always observable,fraction of time observable
TIC237200747,True,False,0.9361702127659575
TIC237185205,False,False,0.0
TIC237184773,False,False,0.0
TIC237108272,True,True,1.0
TIC237104103,True,False,0.5
TIC237099296,True,False,0.4308510638297872
TIC237086564,True,False,0.2074468085106383
TIC237071229,True,False,0.21808510638297873
TIC236934937,True,False,0.3723404255319149
TIC236934268,True,False,0.34574468085106386
TIC236887394,True,False,0.3404255319148936
TIC236815160,True,False,0.11170212765957446
TIC236714379,True,False,0.28191489361702127
TIC23650642,False,False,0.0
TIC236445129,False,False,0.0
TIC236312126,False,False,0.0
TIC235943205,True,True,1.0
TIC235937532,True,True,1.0
TIC235905185,True,True,1.0
TIC235683377,True,False,0.8617021276595744
TIC235678745,True,False,0.9840425531914894
TIC233953967,True,False,0.031914893617021274
TIC233951353,True,False,0.09042553191489362
TIC233735068,True,False,0.14361702127659576
TIC233721037,True,False,0.28191489361702127
TIC233720539,True,False,0.23404255319148937
TIC233688779,True,False,0.19148936170212766
TIC233684822,True,False,0.26595744680851063
TIC233684293,True,False,0.19680851063829788
TIC233681149,True,False,0.2712765957446808
TIC233680651,True,False,0.20212765957446807
TIC233633993,True,False,0.1276595744680851
TIC233617847,True,False,0.2872340425531915
TIC233602827,True,False,0.28191489361702127
TIC233541860,True,False,0.2127659574468085
TIC233500935,True,True,1.0
TIC233497719,True,True,1.0
TIC233390838,True,False,0.1276595744680851
TIC233211762,True,False,0.574468085106383
TIC233182695,True,False,0.39893617021276595
TIC233120979,True,False,0.2074468085106383
TIC233087860,True,False,0.12234042553191489
TIC233078665,True,False,0.18085106382978725
TIC233071926,True,False,0.11170212765957446
TIC233071822,True,False,0.12234042553191489
TIC233068569,True,False,0.22872340425531915
TIC233066156,True,False,0.14361702127659576
TIC233059608,True,False,0.25
TIC233047097,True,False,0.10638297872340426
TIC233009109,True,False,0.6968085106382979
TIC232982938,True,False,0.46808510638297873
TIC232982558,True,False,0.3776595744680851
TIC232976128,True,False,0.2393617021276596
TIC232971294,True,False,0.5372340425531915
TIC232967666,True,False,0.526595744680851
TIC232967440,True,False,0.4734042553191489
TIC232679662,False,False,0.0
TIC232650365,False,False,0.0
TIC232641326,False,False,0.0
TIC232635922,False,False,0.0
TIC232612416,True,False,0.19680851063829788
TIC232568235,False,False,0.0
TIC232540264,True,False,0.5851063829787234
TIC23059280,False,False,0.0
TIC230387153,True,False,0.34574468085106386
TIC230386397,True,False,0.2765957446808511
TIC230386259,True,False,0.26595744680851063
TIC230377505,True,False,0.1276595744680851
TIC230375747,True,False,0.24468085106382978
TIC230127302,True,False,0.526595744680851
TIC230088370,True,False,0.5904255319148937
TIC230087585,True,False,0.44148936170212766
TIC230086768,True,False,0.30319148936170215
TIC230075227,True,False,0.4308510638297872
TIC230017325,True,False,0.19148936170212766
TIC230017324,True,False,0.19148936170212766
TIC230001847,True,False,0.1595744680851064
TIC229951289,True,False,0.14893617021276595
TIC229944666,True,False,0.20212765957446807
TIC229940491,True,False,0.26063829787234044
TIC229938290,True,False,0.2765957446808511
TIC229888286,False,False,0.0
TIC229791084,True,False,0.526595744680851
TIC229787062,True,False,0.5691489361702128
TIC229781583,True,False,0.5319148936170213
TIC229770036,True,False,0.601063829787234
TIC229750058,True,False,0.3617021276595745
TIC229747848,True,False,0.5638297872340425
TIC229742722,True,False,0.5212765957446809
TIC229715760,True,False,0.5531914893617021
TIC229650439,True,False,0.925531914893617
TIC229608594,True,False,0.8670212765957447
TIC229586455,True,False,0.9308510638297872
TIC229536616,True,False,0.30319148936170215
TIC229510866,True,False,0.2978723404255319
TIC229490898,True,False,0.3191489361702128
TIC229455001,True,False,0.16489361702127658
TIC229400092,True,False,0.22340425531914893
TIC22705558,False,False,0.0
TIC224600500,True,False,0.026595744680851064
TIC224596152,False,False,0.0
TIC224313733,False,False,0.0
TIC224298134,False,False,0.0
TIC224297258,False,False,0.0
TIC219879302,True,False,0.4095744680851064
TIC219860288,True,False,0.6329787234042553
TIC219857012,True,False,0.6329787234042553
TIC219854185,True,False,0.526595744680851
TIC219852882,True,False,0.44680851063829785
TIC219852584,True,False,0.39893617021276595
TIC219850915,True,False,0.48404255319148937
TIC219824469,False,False,0.0
TIC219821826,True,False,0.19680851063829788
TIC219778329,True,False,0.25
TIC219776325,True,False,0.1276595744680851
TIC219762508,True,False,0.20212765957446807
TIC219751469,True,False,0.13297872340425532
TIC219698776,True,False,0.43617021276595747
TIC219508169,False,False,0.0
TIC219501568,False,False,0.0
TIC219466784,True,False,0.7446808510638298
TIC219462190,True,False,0.8404255319148937
TIC219436394,True,True,1.0
TIC219015370,True,False,0.48936170212765956
TIC21832928,False,False,0.0
TIC21755546,False,False,0.0
TIC21744120,False,False,0.0
TIC21535395,False,False,0.0
TIC207501148,False,False,0.0
TIC207468071,False,False,0.0
TIC207425203,True,False,0.005319148936170213
TIC207425167,False,False,0.0
TIC2041563029,False,False,0.0
TIC203189770,False,False,0.0
TIC202563254,False,False,0.0
TIC202504234,True,False,0.1702127659574468
TIC202426247,True,False,0.18617021276595744
TIC202375913,False,False,0.0
TIC20203297,False,False,0.0
TIC20182165,False,False,0.0
TIC201186294,False,False,0.0
TIC201154493,False,False,0.0
TIC199688472,True,False,0.005319148936170213
TIC199444169,False,False,0.0
TIC199376584,False,False,0.0
TIC198588220,False,False,0.0
TIC198485881,True,True,1.0
TIC198457103,True,False,0.005319148936170213
TIC198456933,True,False,0.026595744680851064
TIC198390247,False,False,0.0
TIC198385543,False,False,0.0
TIC198384408,False,False,0.0
TIC198360694,False,False,0.0
TIC198356533,False,False,0.0
TIC198241702,True,False,0.2393617021276596
TIC198213332,True,False,0.1276595744680851
TIC198212955,True,False,0.07446808510638298
TIC198211976,True,False,0.19680851063829788
TIC198206613,True,False,0.19148936170212766
TIC198187049,True,False,0.12234042553191489
TIC198186769,True,False,0.1702127659574468
TIC198178505,True,False,0.10638297872340426
TIC198153540,False,False,0.0
TIC198108326,False,False,0.0
TIC197650870,False,False,0.0
TIC195199644,False,False,0.0
TIC194203348,False,False,0.0
TIC192372961,False,False,0.0
TIC191284318,False,False,0.0
TIC191146556,False,False,0.0
TIC190998418,False,False,0.0
TIC190743990,False,False,0.0
TIC190442486,False,False,0.0
TIC190430205,False,False,0.0
TIC190223929,False,False,0.0
TIC188768068,False,False,0.0
TIC188589164,False,False,0.0
TIC1884091865,True,False,0.16489361702127658
TIC187029841,False,False,0.0
TIC186599508,False,False,0.0
TIC186000935,False,False,0.0
TIC185405474,False,False,0.0
TIC184679932,False,False,0.0
TIC180695581,False,False,0.0
TIC180652891,False,False,0.0
TIC17993892,False,False,0.0
TIC177244357,False,False,0.0
TIC176899385,False,False,0.0
TIC176860064,False,False,0.0
TIC174302697,False,False,0.0
TIC17416749,False,False,0.0
TIC174041208,False,False,0.0
TIC173612049,False,False,0.0
TIC172370679,False,False,0.0
TIC1718201850,True,False,0.6648936170212766
TIC1717732429,False,False,0.0
TIC1716467085,False,False,0.0
TIC1715469662,False,False,0.0
TIC169177766,False,False,0.0
TIC16884216,False,False,0.0
TIC168699373,False,False,0.0
TIC167403519,False,False,0.0
TIC16740101,False,False,0.0
TIC167098530,False,False,0.0
TIC167092385,False,False,0.0
TIC166648874,False,False,0.0
TIC165987272,False,False,0.0
TIC165763244,False,False,0.0
TIC165554103,False,False,0.0
TIC165551882,False,False,0.0
TIC165530380,True,False,0.07446808510638298
TIC165527918,False,False,0.0
TIC165523947,False,False,0.0
TIC164892194,False,False,0.0
TIC164173105,False,False,0.0
TIC164150539,False,False,0.0
TIC164150537,False,False,0.0
TIC163539739,False,False,0.0
TIC162689341,False,False,0.0
TIC162130054,False,False,0.0
TIC161450762,False,False,0.0
TIC16102323,False,False,0.0
TIC160491359,True,False,0.6914893617021277
TIC160487753,True,False,0.8085106382978723
TIC160440924,True,True,1.0
TIC160268701,True,True,1.0
TIC160045097,True,False,0.7712765957446809
TIC160039081,False,False,0.0
TIC159873822,False,False,0.0
TIC159815224,False,False,0.0
TIC159781361,False,False,0.0
TIC159742538,False,False,0.0
TIC159510109,True,True,1.0
TIC159244568,True,True,1.0
TIC159107668,False,False,0.0
TIC15863518,False,False,0.0
TIC158561566,False,False,0.0
TIC158324245,False,False,0.0
TIC158276040,False,False,0.0
TIC158170594,False,False,0.0
TIC158075010,False,False,0.0
TIC158025009,False,False,0.0
TIC158002130,True,True,1.0
TIC157586003,False,False,0.0
TIC156724719,False,False,0.0
TIC15565627,False,False,0.0
TIC1551345500,False,False,0.0
TIC155114483,False,False,0.0
TIC155005217,False,False,0.0
TIC155001079,False,False,0.0
TIC154568734,True,False,0.5531914893617021
TIC154383539,False,False,0.0
TIC154089169,True,False,0.3670212765957447
TIC153976959,True,False,0.30851063829787234
TIC153951307,True,False,0.3670212765957447
TIC153949511,True,False,0.22340425531914893
TIC15247229,False,False,0.0
TIC149833117,True,False,0.16489361702127658
TIC148914726,True,False,0.26595744680851063
TIC148782377,False,False,0.0
TIC148679712,False,False,0.0
TIC147951030,True,False,0.4787234042553192
TIC147950620,True,False,0.3776595744680851
TIC147576037,True,False,0.26063829787234044
TIC144441148,False,False,0.0
TIC144401492,False,False,0.0
TIC14336130,False,False,0.0
TIC142748283,True,False,0.723404255319149
TIC142394656,True,False,0.07446808510638298
TIC142387023,True,False,0.05319148936170213
TIC142381532,True,False,0.1276595744680851
TIC142276270,True,False,0.16489361702127658
TIC142117976,True,True,1.0
TIC142090065,True,True,1.0
TIC1400770435,False,False,0.0
TIC1400212743,False,False,0.0
TIC139375960,False,False,0.0
TIC138968089,False,False,0.0
TIC138588540,True,False,0.1702127659574468
TIC138361973,False,False,0.0
TIC138294130,False,False,0.0
TIC138168780,True,False,0.5425531914893617
TIC138017750,False,False,0.0
TIC137906197,False,False,0.0
TIC137881699,False,False,0.0
TIC137500798,True,True,1.0
TIC137284119,False,False,0.0
TIC136971594,False,False,0.0
TIC136848581,False,False,0.0
TIC13684720,False,False,0.0
TIC13499636,False,False,0.0
TIC13419950,False,False,0.0
TIC130181866,False,False,0.0
TIC129991079,False,False,0.0
TIC129979528,False,False,0.0
TIC129539786,False,False,0.0
TIC128501004,False,False,0.0
TIC127425841,False,False,0.0
TIC125735470,False,False,0.0
TIC125442121,False,False,0.0
TIC123495874,False,False,0.0
TIC123233041,False,False,0.0
TIC122485078,False,False,0.0
TIC122220263,False,False,0.0
TIC121966220,False,False,0.0
TIC120960812,False,False,0.0
TIC120757718,False,False,0.0
TIC120602501,False,False,0.0
TIC119700084,False,False,0.0
TIC118301361,False,False,0.0
TIC117322779,False,False,0.0
TIC116608612,False,False,0.0
TIC116483734,False,False,0.0
TIC116483514,False,False,0.0
TIC116264089,False,False,0.0
TIC116242971,False,False,0.0
TIC115771549,False,False,0.0
TIC115623434,False,False,0.0
TIC115583726,False,False,0.0
TIC115524421,False,False,0.0
TIC115446313,False,False,0.0
TIC11111899,False,False,0.0
TIC104208182,False,False,0.0
