target name,ever observable,always observable,fraction of time observable
TIC270515566,True,True,1.0
TIC26547036,True,True,1.0
TIC367855829,True,True,1.0
TIC378355116,True,True,1.0
TIC265146266,True,True,1.0
TIC427320001,True,True,1.0
TIC71347873,True,True,1.0
TIC53709089,True,True,1.0
TIC53617134,True,True,1.0
TIC48018596,True,True,1.0
TIC470159478,True,True,1.0
TIC470127886,True,True,1.0
TIC468574941,True,True,1.0
TIC462615350,True,True,1.0
TIC445254275,True,True,1.0
TIC441798995,True,True,1.0
TIC441765914,True,True,1.0
TIC441738827,True,True,1.0
TIC441642457,True,True,1.0
TIC428988981,True,True,1.0
TIC422656370,True,True,1.0
TIC389900760,True,True,1.0
TIC420645189,True,True,1.0
TIC417931300,True,True,1.0
TIC407059875,True,True,1.0
TIC406855039,True,True,1.0
TIC405763009,True,True,1.0
TIC405717754,True,True,1.0
TIC405559035,True,True,1.0
TIC403308915,True,True,1.0
TIC402898317,True,True,1.0
TIC400430915,True,True,1.0
TIC399860444,True,True,1.0
TIC396356111,True,True,1.0
TIC394050135,True,True,1.0
TIC394029948,True,True,1.0
TIC265460043,True,True,1.0
TIC264544388,True,True,1.0
TIC154568734,True,True,1.0
TIC202426247,True,True,1.0
TIC229715760,True,True,1.0
TIC229608594,True,True,1.0
TIC229586455,True,True,1.0
TIC229490898,True,True,1.0
TIC224298134,True,True,1.0
TIC219879302,True,True,1.0
TIC219821826,True,True,1.0
TIC219778329,True,True,1.0
TIC219762508,True,True,1.0
TIC219466784,True,True,1.0
TIC219462190,True,True,1.0
TIC219436394,True,True,1.0
TIC207501148,True,True,1.0
TIC207425203,True,True,1.0
TIC198485881,True,True,1.0
TIC229791084,True,True,1.0
TIC198456933,True,True,1.0
TIC198360694,True,True,1.0
TIC198211976,True,True,1.0
TIC198187049,True,True,1.0
TIC198178505,True,True,1.0
TIC174302697,True,True,1.0
TIC165554103,True,True,1.0
TIC165530380,True,True,1.0
TIC165527918,True,True,1.0
TIC160491359,True,True,1.0
TIC160039081,True,True,1.0
TIC159873822,True,True,1.0
TIC159781361,True,True,1.0
TIC159244568,True,True,1.0
TIC229787062,True,True,1.0
TIC230001847,True,True,1.0
TIC264303333,True,True,1.0
TIC233688779,True,True,1.0
TIC264171144,True,True,1.0
TIC258510872,True,True,1.0
TIC258389327,True,True,1.0
TIC243335710,True,True,1.0
TIC243313296,True,True,1.0
TIC237211410,True,True,1.0
TIC237201858,True,True,1.0
TIC237071229,True,True,1.0
TIC236934937,True,True,1.0
TIC236934268,True,True,1.0
TIC235943205,True,True,1.0
TIC235937532,True,True,1.0
TIC235678745,True,True,1.0
TIC233721037,True,True,1.0
TIC233680651,True,True,1.0
TIC230075227,True,True,1.0
TIC233633993,True,True,1.0
TIC233500935,True,True,1.0
TIC233497719,True,True,1.0
TIC233182695,True,True,1.0
TIC233078665,True,True,1.0
TIC233068569,True,True,1.0
TIC233066156,True,True,1.0
TIC233047097,True,True,1.0
TIC232641326,True,True,1.0
TIC232568235,True,True,1.0
TIC230387153,True,True,1.0
TIC230386397,True,True,1.0
TIC230375747,True,True,1.0
TIC230087585,True,True,1.0
TIC417931607,True,True,1.0
TIC417676622,True,True,1.0
TIC147576037,True,True,1.0
TIC233211762,True,True,1.0
TIC232679662,True,True,1.0
TIC232971294,True,True,1.0
TIC232976128,True,True,1.0
TIC232982558,True,True,1.0
TIC233059608,True,True,1.0
TIC233120979,True,True,1.0
TIC233390838,True,True,1.0
TIC416987878,True,True,1.0
TIC233541860,True,True,1.0
TIC233617847,True,True,1.0
TIC233681149,True,True,1.0
TIC233684822,True,True,1.0
TIC233735068,True,True,1.0
TIC233951353,True,True,1.0
TIC232612416,True,True,1.0
TIC232540264,True,True,1.0
TIC230127302,True,True,1.0
TIC230086768,True,True,1.0
TIC230017325,True,True,1.0
TIC230017324,True,True,1.0
TIC229951289,True,True,1.0
TIC229944666,True,True,1.0
TIC229940491,True,True,1.0
TIC229781583,True,True,1.0
TIC229770036,True,True,1.0
TIC229747848,True,True,1.0
TIC229650439,True,True,1.0
TIC229536616,True,True,1.0
TIC224600500,True,True,1.0
TIC224297258,True,True,1.0
TIC219854185,True,True,1.0
TIC233953967,True,True,1.0
TIC235683377,True,True,1.0
TIC236714379,True,True,1.0
TIC252490659,True,True,1.0
TIC267561446,True,True,1.0
TIC259172391,True,True,1.0
TIC259168516,True,True,1.0
TIC259151170,True,True,1.0
TIC259129875,True,True,1.0
TIC259126549,True,True,1.0
TIC258829450,True,True,1.0
TIC258801269,True,True,1.0
TIC258777134,True,True,1.0
TIC258514800,True,True,1.0
TIC256621916,True,True,1.0
TIC256414077,True,True,1.0
TIC252636888,True,True,1.0
TIC252616865,True,True,1.0
TIC251384275,True,True,1.0
TIC236815160,True,True,1.0
TIC249945230,True,True,1.0
TIC249812036,True,True,1.0
TIC245462406,True,True,1.0
TIC241076290,True,True,1.0
TIC241065596,True,True,1.0
TIC241040309,True,True,1.0
TIC240968774,True,True,1.0
TIC240681314,True,True,1.0
TIC237232044,True,True,1.0
TIC237222864,True,True,1.0
TIC237200747,True,True,1.0
TIC237104103,True,True,1.0
TIC237086564,True,True,1.0
TIC236887394,True,True,1.0
TIC219852882,True,True,1.0
TIC219852584,True,True,1.0
TIC219850915,True,True,1.0
TIC287196418,True,True,1.0
TIC103448870,True,True,1.0
TIC102672709,True,True,1.0
TIC99869022,True,True,1.0
TIC48188920,True,True,1.0
TIC459970307,True,True,1.0
TIC458478250,True,True,1.0
TIC359496368,True,True,1.0
TIC349827430,True,True,1.0
TIC341544930,True,True,1.0
TIC320525204,True,True,1.0
TIC302518439,True,True,1.0
TIC294176967,True,True,1.0
TIC289539327,True,True,1.0
TIC288185138,True,True,1.0
TIC284450803,True,True,1.0
TIC116483514,True,True,1.0
TIC28230919,True,True,1.0
TIC267489265,True,True,1.0
TIC258777137,True,True,1.0
TIC233087860,True,True,1.0
TIC232967666,True,True,1.0
TIC232967440,True,True,1.0
TIC230088370,True,True,1.0
TIC229510866,True,True,1.0
TIC198213332,True,True,1.0
TIC160268701,True,True,1.0
TIC159510109,True,True,1.0
TIC154089169,True,True,1.0
TIC148914726,True,True,1.0
TIC147950620,True,True,1.0
TIC103633434,True,True,1.0
TIC116483734,True,True,1.0
TIC219776325,True,True,1.0
TIC188768068,True,True,1.0
TIC219751469,True,True,1.0
TIC219698776,True,True,1.0
TIC219015370,True,True,1.0
TIC202504234,True,True,1.0
TIC202375913,True,True,1.0
TIC199688472,True,True,1.0
TIC198457103,True,True,1.0
TIC198390247,True,True,1.0
TIC198384408,True,True,1.0
TIC198356533,True,True,1.0
TIC198241702,True,True,1.0
TIC198212955,True,True,1.0
TIC198186769,True,True,1.0
TIC197650870,True,True,1.0
TIC1884091865,True,True,1.0
TIC117322779,True,True,1.0
TIC177244357,True,True,1.0
TIC1718201850,True,True,1.0
TIC1717732429,True,True,1.0
TIC165551882,True,True,1.0
TIC160487753,True,True,1.0
TIC158561566,True,True,1.0
TIC154383539,True,True,1.0
TIC153976959,True,True,1.0
TIC153951307,True,True,1.0
TIC153949511,True,True,1.0
TIC142394656,True,True,1.0
TIC1400770435,True,True,1.0
TIC138588540,True,True,1.0
TIC138168780,True,True,1.0
TIC267574918,True,True,1.0
TIC267694283,True,True,1.0
TIC26880783,True,True,1.0
TIC356311210,True,True,1.0
TIC372264750,True,True,1.0
TIC371673488,True,True,1.0
TIC370759867,True,True,1.0
TIC367102581,True,True,1.0
TIC367099243,True,True,1.0
TIC366074069,True,True,1.0
TIC365938305,True,True,1.0
TIC365733349,True,True,1.0
TIC365683032,True,True,1.0
TIC365389353,True,True,1.0
TIC364186197,True,True,1.0
TIC358631536,True,True,1.0
TIC357972447,True,True,1.0
TIC356867115,True,True,1.0
TIC355867695,True,True,1.0
TIC375506058,True,True,1.0
TIC354600221,True,True,1.0
TIC354469661,True,True,1.0
TIC354400186,True,True,1.0
TIC353782445,True,True,1.0
TIC352764091,True,True,1.0
TIC352239069,True,True,1.0
TIC350132371,True,True,1.0
TIC348673213,True,True,1.0
TIC348135793,True,True,1.0
TIC345143460,True,True,1.0
TIC343628284,True,True,1.0
TIC343442463,True,True,1.0
TIC343019899,True,True,1.0
TIC339538183,True,True,1.0
TIC374400599,True,True,1.0
TIC376353509,True,True,1.0
TIC335483600,True,True,1.0
TIC387664868,True,True,1.0
TIC416624606,True,True,1.0
TIC416195870,True,True,1.0
TIC415741431,True,True,1.0
TIC414870287,True,True,1.0
TIC410528770,True,True,1.0
TIC405904232,True,True,1.0
TIC405794804,True,True,1.0
TIC403256331,True,True,1.0
TIC396740648,True,True,1.0
TIC395171208,True,True,1.0
TIC395142888,True,True,1.0
TIC389182138,True,True,1.0
TIC388076005,True,True,1.0
TIC387834907,True,True,1.0
TIC387664866,True,True,1.0
TIC376637093,True,True,1.0
TIC387527558,True,True,1.0
TIC387413037,True,True,1.0
TIC387260717,True,True,1.0
TIC387259626,True,True,1.0
TIC384045439,True,True,1.0
TIC378291076,True,True,1.0
TIC377739433,True,True,1.0
TIC377420580,True,True,1.0
TIC377304435,True,True,1.0
TIC377293776,True,True,1.0
TIC377191482,True,True,1.0
TIC377144784,True,True,1.0
TIC376838000,True,True,1.0
TIC376682699,True,True,1.0
TIC336740528,True,True,1.0
TIC332154944,True,True,1.0
TIC269238073,True,True,1.0
TIC284050395,True,True,1.0
TIC294179385,True,True,1.0
TIC293954617,True,True,1.0
TIC293687315,True,True,1.0
TIC288735205,True,True,1.0
TIC288636342,True,True,1.0
TIC288631580,True,True,1.0
TIC287190564,True,True,1.0
TIC286923464,True,True,1.0
TIC285677945,True,True,1.0
TIC285674856,True,True,1.0
TIC285666479,True,True,1.0
TIC285543785,True,True,1.0
TIC284475976,True,True,1.0
TIC284441182,True,True,1.0
TIC283722336,True,True,1.0
TIC294471966,True,True,1.0
TIC277566483,True,True,1.0
TIC277507814,True,True,1.0
TIC277447970,True,True,1.0
TIC277014266,True,True,1.0
TIC276380902,True,True,1.0
TIC276360911,True,True,1.0
TIC275501623,True,True,1.0
TIC272828463,True,True,1.0
TIC272635712,True,True,1.0
TIC272625214,True,True,1.0
TIC272049972,True,True,1.0
TIC270238522,True,True,1.0
TIC269701147,True,True,1.0
TIC269509393,True,True,1.0
TIC294179389,True,True,1.0
TIC298073824,True,True,1.0
TIC331034236,True,True,1.0
TIC318746829,True,True,1.0
TIC330468175,True,True,1.0
TIC329864959,True,True,1.0
TIC329277372,True,True,1.0
TIC329145325,True,True,1.0
TIC328750515,True,True,1.0
TIC328167090,True,True,1.0
TIC327579226,True,True,1.0
TIC326114850,True,True,1.0
TIC322202434,True,True,1.0
TIC322054600,True,True,1.0
TIC321857016,True,True,1.0
TIC321041369,True,True,1.0
TIC320506985,True,True,1.0
TIC319068154,True,True,1.0
TIC317507345,True,True,1.0
TIC298647682,True,True,1.0
TIC317397615,True,True,1.0
TIC316402246,True,True,1.0
TIC314338017,True,True,1.0
TIC313761775,True,True,1.0
TIC312862941,True,True,1.0
TIC312678993,True,True,1.0
TIC312469860,True,True,1.0
TIC312259170,True,True,1.0
TIC311121985,True,True,1.0
TIC311035838,True,True,1.0
TIC307111282,True,True,1.0
TIC306955329,True,True,1.0
TIC302773669,True,True,1.0
TIC299158887,True,True,1.0
TIC900715901,True,True,1.0
